id,lnval,v_out_b,ber_y2k,lnC_raw_zero,lnL,ost,pcwork,ums03,mkost_vh,branche1,branche2,branche3,branche4,branche5,branche6,branche7,branche8,branche9,branche10,branche11,branche12,branche13,branche14
2729,-999,0,1,-999,7.5937805,0,30,-999,.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2730,5.8896441,1,-999,6.9561682,2.7405622,0,5,24083.813,.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2731,4.3517475,0,1,7.424922,5.1840506,0,50,21736.736,.60000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2732,3.9356349,0,0,2.3900263,3.0773044,0,1,507.13895,.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2733,5.504261,0,0,8.9320564,3.9763982,1,20,23050.717,.44999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2734,-999,0,1,1.1022636,1.3211344,1,100,-999,.34999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2735,-999,1,0,-999,3.0513749,1,25,-999,.050000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2736,-999,1,0,-999,7.0708823,0,8,17483.047,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2737,3.8043528,1,1,4.3109756,3.1557558,1,60,3657.3538,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2738,3.9720886,0,0,6.8761024,6.3304229,0,15,114953.7,.64999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2739,-999,1,1,9.8555336,7.638804,0,20,507783.97,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2740,-999,1,0,5.2086573,2.7732427,0,30,-999,.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2741,4.2009377,1,1,5.6391892,2.6370709,0,15,2721.5029,.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2742,-999,0,0,-999,4.7651148,0,85,-999,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2743,4.3691635,0,1,4.3007407,4.4555082,0,20,19568.201,.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2744,-999,1,1,-999,2.113806,0,20,-999,.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2745,4.5485015,0,0,6.9169688,3.0983841,0,50,6577.6196,.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2746,4.3309021,1,0,4.3830733,2.9346945,0,10,1808.8625,.34999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2747,-999,1,1,5.7126198,4.5010633,1,20,4929.5049,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2748,-999,1,1,-999,2.709322,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2749,-999,0,0,3.9372668,4.0630789,0,90,6781.9219,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,5.8121848,1,1,2.3664894,3.1141264,0,100,23798.264,.52999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2751,-999,0,1,-999,4.6587272,1,30,-999,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2752,-999,1,0,-999,6.9967728,0,90,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2753,4.2385759,1,1,6.3663597,2.8015308,0,80,831.75372,.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2754,4.6502624,1,1,5.3188205,2.1635888,0,100,958.27338,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2755,-999,0,1,-999,6.9562654,1,80,259672.42,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2756,-999,0,1,7.3415661,.50890708,0,100,2152.8831,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2757,-999,0,0,3.7711287,5.1491475,0,45,1080480.9,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2758,-999,0,1,-999,5.6465211,1,50,24566.492,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2759,-999,1,0,-999,1.4535061,1,2,-999,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2760,4.372622,0,0,9.900177,8.0858908,0,50,357750.75,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2761,-999,0,0,-999,3.0853341,0,12,-999,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2762,-999,0,-999,-999,4.5475998,0,60,-999,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2763,5.6181164,0,1,6.500226,3.7351124,0,30,14150.669,.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2764,4.640728,0,1,4.8013425,1.5737106,0,50,434.8501,.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2765,3.613626,0,1,6.1579447,4.6978297,0,50,9899.0557,.44999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2766,-999,0,-999,0,3.4487088,0,90,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,4.0830026,0,0,6.1047029,4.4318399,0,14,5260.4619,.33000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2768,-999,0,0,5.3859954,2.9828591,0,60,9250.0391,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2769,4.8308935,0,1,6.8995347,6.6843257,0,60,102722.72,.44999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2770,4.5640879,1,0,8.2555819,5.9254689,0,75,129687.81,.77999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2771,4.1476526,0,1,2.8970957,3.3718719,0,50,3370.2556,.34999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2772,3.7236528,0,1,6.6161532,4.0358458,1,50,14622.109,.64999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2773,4.2529864,0,0,7.3985262,7.4450006,1,25,262499.19,.55000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2774,3.9164269,1,1,4.5343523,2.5873098,1,10,1874.6082,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2775,-999,1,1,10.630277,6.5566845,0,70,999087.94,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2776,4.3908739,0,1,5.9644542,3.3477628,0,40,3996.3167,.34999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2777,-999,0,1,-999,6.0641804,0,33,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2778,3.6846342,0,-999,4.2185321,4.4847403,0,70,3541.0166,.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2779,4.446712,1,1,8.0851307,5.0188432,0,50,38746.395,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2780,5.4264183,0,1,6.0795698,4.7396221,0,30,39216.688,.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2781,3.6970792,1,0,3.5705452,3.1813278,1,33,520.31055,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2782,-999,1,1,-999,1.6617098,0,50,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2783,3.7487259,0,0,5.0017171,5.0675359,1,50,8247.9854,.55000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2784,4.5710196,0,0,-999,3.5032899,0,80,6855.229,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2785,3.6553469,-999,0,6.9498549,1.9966946,1,0,192.03177,.40000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,-999,0,1,2.3104274,2.362561,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2787,-999,0,1,-999,4.3601398,0,5,24191.664,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2788,-999,0,1,-999,4.0864034,0,30,19671.783,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2789,4.4551187,0,0,9.3996754,6.4149327,0,20,101262.11,.60000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2790,4.2505851,0,1,7.4834452,7.1574035,0,50,91491.352,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2791,-999,0,0,-999,5.8983736,0,80,131902.44,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2792,3.5530756,0,0,4.0531092,3.2436655,0,100,2175.2371,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2793,4.027391,0,0,.60548335,1.2303802,1,33,376.63324,.33000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2794,-999,0,1,-999,5.1253138,1,70,-999,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2795,4.1907778,1,1,6.5236502,5.4192443,1,30,25550.508,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2796,3.8123462,0,1,8.1833906,8.006382,0,60,447747.28,.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2797,3.853858,0,0,4.2375216,5.5746684,0,77,14903.483,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2798,4.1198168,0,0,9.5877285,8.4776649,0,15,398144.09,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2799,4.431057,0,0,1.4198947,2.4744744,0,30,1038.3627,.30000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2800,4.8424153,0,1,2.7621551,3.0605018,0,5,2522.3982,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2801,4.1028833,0,0,4.5161438,4.7916293,0,20,12531.306,.64999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2802,4.6603503,0,1,3.478318,2.487891,1,80,4954.9736,.60000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2803,-999,1,1,-999,2.4137337,0,30,-999,.76999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2804,3.828773,0,1,1.7586344,1.5019085,1,35,215.45752,.60000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2805,3.9274845,1,1,5.9027967,4.0325894,1,18,12147.938,.55000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2806,-999,0,1,-999,4.8352604,0,70,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2807,-999,1,0,-999,7.9824018,0,60,252709.84,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2808,3.5895393,1,1,5.5456018,5.1620388,0,10,4170.8804,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2809,4.6112676,1,1,7.5646577,5.3986235,1,40,60159.945,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2810,4.010004,0,1,6.0989666,5.3523741,0,30,54204.305,.47999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2811,-999,0,1,5.5663776,3.2330604,1,15,1569.9674,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2812,-999,1,0,-999,3.6119266,0,100,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2813,4.1620011,0,0,5.6228652,3.3688562,0,100,5089.9453,.60000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2814,3.7632895,0,0,5.3359609,4.861187,0,40,14357.955,.30000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2815,-999,0,1,-999,6.3983717,0,95,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2816,4.1145744,1,1,3.2481575,3.6005054,0,100,2808.2546,.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2817,-999,0,0,-999,3.9061766,0,15,-999,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2818,3.7942779,1,0,5.2811918,4.3488331,1,20,9508.6572,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2819,3.9075999,0,0,5.6083283,5.1008286,1,55,20250.107,.64999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2820,-999,1,-999,3.3362319,2.7052417,0,80,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2821,-999,1,1,8.3596439,8.0892525,0,30,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2822,-999,0,1,-999,5.2742362,0,75,67097.695,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2823,-999,0,-999,-999,4.2321725,1,10,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2824,4.1539636,0,-999,9.7349405,8.5870819,0,15,376829.19,.60000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2825,4.1777205,0,1,5.2506847,5.1825871,0,90,4775.667,.15000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2826,4.6438537,1,1,-999,6.1426716,0,50,74503.023,.60000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2827,-999,0,0,3.9105396,3.8947406,0,33,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2828,4.4647503,0,1,10.414666,7.0877657,0,19,203768.03,.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2829,3.7585466,0,1,6.3935027,5.8947954,1,20,12488.339,.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2830,-999,1,0,-999,.54032958,1,12,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2831,-999,1,0,-999,2.3602345,0,40,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2832,4.4776802,0,1,7.6246758,5.8200293,0,50,66296.844,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2833,4.3450036,0,1,4.8724318,3.818013,0,60,3871.0522,.43000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2834,-999,0,0,10.219025,9.5740261,0,20,22457900,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2835,-999,0,-999,-999,4.1404386,0,30,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2836,3.7593727,1,1,4.9144578,3.1586525,0,10,4449.7212,.18000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2837,5.0096707,1,1,3.6849637,4.1975746,0,20,8451.7373,.34999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2838,3.5320754,1,1,5.8700409,4.0757656,0,8,4259.333,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2839,3.8330426,0,0,0,3.9781716,0,35,4264.9312,.44999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2840,-999,0,0,-999,4.8360281,1,8,-999,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,-999,0,0,4.3246336,3.2596176,1,50,1025.4734,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2842,4.6436963,0,1,8.9120684,6.9885383,0,60,150620.91,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2843,3.8647659,0,1,7.3624892,7.4057636,0,22,123651.06,.60000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2844,-999,0,1,0,2.1132295,0,-999,-999,.15000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2845,4.0954576,1,1,5.3448682,4.1884933,0,8,10115.438,.55000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2846,3.4676991,0,0,0,3.1479714,0,30,1231.7897,.31999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2847,3.4468126,1,1,1.0101025,3.2654188,0,5,2988.1208,.73000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2848,3.8927121,0,0,3.9873495,3.1178839,1,35,3269.1018,.60000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2849,4.7145176,0,0,0,2.6397042,0,6,1297.1848,.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2850,-999,0,-999,-999,1.7440352,1,70,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2851,-999,0,0,-999,6.4391909,1,60,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,3.7819502,0,1,6.4109974,6.4540248,0,25,57539.449,.44999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,5.6756377,1,1,-999,3.4515202,0,100,35783.641,.69999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2854,3.3687899,1,0,3.8538954,5.2333307,1,10,4160.2617,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2855,-999,-999,1,-999,2.6965835,0,20,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2856,3.5914347,0,0,1.8707247,2.9941471,0,2,905.56293,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2857,4.3290281,1,1,0,3.4497964,0,40,2692.6272,.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2858,3.8519883,0,0,9.2839184,3.2288938,1,10,9539.5283,.40000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2859,4.7348909,0,1,8.2354479,7.4507976,0,30,239822.7,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,-999,0,0,4.5167704,3.1280282,0,50,-999,.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,-999,1,0,1.5462568,1.3074241,0,100,1594.1449,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2862,-999,0,0,-999,2.2635524,0,0,-999,.15000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2863,4.5985193,0,0,-999,2.7536695,0,35,14383.647,.60000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2864,4.3025594,0,0,4.940906,3.9716299,0,50,13844.082,.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,4.0750847,1,1,6.4179606,2.9822273,0,35,3845.5293,.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2866,3.5104766,0,0,2.1550944,2.2817175,1,30,511.96942,.15000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2867,-999,0,1,-999,4.9616714,0,30,-999,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2868,3.8664722,0,1,5.9164944,5.138268,0,45,11658.289,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2869,5.6118822,1,1,-999,3.4792635,0,100,45982.266,.69999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2870,3.5749474,0,0,.63131261,2.6866376,0,100,947.79626,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2871,5.7783847,0,0,7.8504748,5.3327122,1,34,65667.367,.30000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2872,-999,0,0,-999,7.1377277,0,70,-999,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2873,-999,0,1,-999,2.0550475,0,100,-999,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2874,4.2728682,0,0,3.7248573,2.6443613,0,95,3074.22,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2875,3.9630058,0,1,8.4652748,6.1011372,0,30,135715.41,.60000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2876,-999,1,1,3.937016,3.4785781,0,60,-999,.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2877,-999,0,1,5.0462437,3.8726344,0,5,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2878,4.362968,1,1,0,2.4052835,0,15,2704.9814,.54000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2879,7.2401166,0,0,2.9797754,1.6350468,0,100,2477.5674,.029999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2880,3.3301444,0,1,2.8238807,6.46736,1,5,7110.9116,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2881,-999,1,1,-999,4.3017583,0,40,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,4.1771593,0,0,4.9383664,4.9680977,0,80,5330.7524,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2883,5.2503304,0,1,8.3079357,4.8048906,0,66,32648.773,.0099999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2884,5.0424762,0,0,7.2762976,3.1244116,0,20,12893.471,.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2885,3.7640851,1,0,5.4289412,2.2255511,1,30,861.68414,.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,-999,0,1,-999,6.0566859,1,80,44075.957,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2887,-999,0,1,-999,6.5772443,0,50,-999,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2888,3.6054676,1,1,7.0035567,5.8076677,0,10,24534.133,.34999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2889,-999,1,0,-999,3.7939851,0,100,5393.6084,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2890,-999,1,1,-999,5.1624403,0,35,46914.191,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2891,-999,1,1,-999,3.5967436,1,7,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2892,4.4027557,1,0,-999,4.0861335,0,5,11677.333,.40000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2893,4.6443801,1,1,7.8372116,3.1691165,1,8,4821.416,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,3.7488229,1,0,4.9424896,3.7927473,0,5,2071.9695,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2895,4.0366797,0,1,8.1366682,3.7320702,0,25,2529.5728,.050000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2896,-999,0,0,0,1.6922852,0,0,-999,.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2897,3.0985036,-999,0,2.0475097,1.2263937,0,0,339.79755,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,-999,1,1,-999,8.5200043,1,-999,-999,.64999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2899,4.0356851,1,1,8.1751719,3.3902526,0,25,2880.6128,.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,3.4987102,1,0,2.0884855,2.3608637,1,2,396.95523,.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2901,4.8829541,0,1,6.5948358,5.361095,0,90,24760.242,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2902,4.413281,0,0,5.1974788,4.4526052,1,25,6641.6733,.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2903,-999,0,1,-999,1.387236,0,75,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2904,4.1542134,1,1,5.8171601,3.5070271,0,35,4153.5957,.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2905,4.1050754,1,0,4.1056271,2.6060679,0,20,487.55527,.44999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,-999,0,1,-999,6.5707173,0,60,56735.023,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2907,3.8251336,1,1,5.3896828,5.0450954,1,20,4252.6685,.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2908,-999,0,0,0,1.9020642,0,1,-999,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2909,4.0469332,0,0,6.6823158,5.5354438,0,20,48030.512,.30000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2910,4.5871897,0,1,12.404676,8.9904442,0,50,1015288.8,.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2911,-999,0,0,4.2860813,.91198021,0,33,508.6207,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2912,-999,1,0,-999,4.2079368,0,10,-999,.34999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2913,-999,0,0,-999,8.2193069,0,100,957501.94,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2914,-999,0,1,-999,4.2845325,0,95,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2915,4.5992484,0,1,5.5548735,4.4595656,0,30,13293.932,.34999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2916,3.9033909,1,1,3.3066578,2.0930312,1,20,430.51584,.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2917,4.2754831,0,0,2.9606879,2.1175635,0,100,666.23511,.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,-999,0,1,2.6227164,2.5422571,1,12,3595.5081,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2919,-999,0,-999,1.2786431,1.4127975,0,100,-999,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2920,4.1958065,1,0,3.0625174,2.4930174,0,86,579.54376,.40000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2921,4.5468254,1,0,6.5875931,4.138823,1,30,882.93176,.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,4.1942673,0,0,7.8831372,4.7134061,1,70,17446.785,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2923,-999,0,1,-999,1.7944348,0,17,-999,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2924,-999,1,1,-999,7.1896911,0,80,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2925,-999,0,-999,-999,2.2198679,0,50,-999,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2926,4.6729231,1,1,9.2548351,6.0409503,0,20,117757.48,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2927,-999,0,0,11.205079,6.5163002,0,20,293800.03,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2928,3.2394128,0,0,6.9106793,3.0998571,1,5,1555.9248,.43000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2929,-999,1,0,-999,4.1092463,0,4,-999,.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2930,3.5124259,0,0,2.9662013,3.0156355,0,30,629.60803,.30000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,3.5914316,1,1,5.462976,3.7897966,1,20,2995.9255,.69999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2932,-999,0,-999,8.7242718,7.3157315,0,25,186814.88,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2933,3.7400501,0,1,3.2466061,2.8619711,1,100,1502.9216,.56999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2934,4.3880591,0,0,9.2360878,7.2459273,0,25,86041.156,.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2935,-999,0,0,-999,1.5469918,0,0,-999,.44999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2936,4.4014645,1,0,5.6115122,1.5224272,0,20,374.19989,.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2937,-999,0,0,-999,6.1159234,1,30,-999,-999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2938,4.2658334,0,1,6.7334342,5.9521918,1,50,23124.064,.68000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2939,3.5342939,1,1,5.2087297,2.151787,1,60,1895.2074,.77999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2940,3.7138641,0,1,0,7.751451,1,10,25436.17,.40000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2941,-999,0,0,6.0564084,4.6007633,0,40,46232.703,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2942,-999,1,1,3.683718,2.8210721,0,100,-999,.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2943,-999,1,0,-999,2.7044008,0,40,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2944,3.8308537,1,1,4.8746929,3.109741,1,88,1311.5244,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2945,5.123167,0,0,6.1647997,3.8895915,0,60,21363.387,.57999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2946,4.1735439,1,0,4.1489949,3.9916034,0,10,8670.9336,.46000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2947,-999,1,1,-999,2.1957765,0,100,-999,.050000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
